date,customer_id,gsv,aha_revenue,order_cost,ltv,cac,is_repeat_customer,customer_segment,churned
2025-02-13,CUST02891,89589.02,19615.28,13297.25,317.0,107.05,1,Platinum,0
2025-02-14,CUST00861,95435.64,10879.2,6864.12,640.56,126.86,0,Regular,0
2025-02-15,CUST01280,74516.56,12341.51,8564.03,621.49,124.8,0,Platinum,0
2025-02-16,CUST02180,114196.9,11814.76,7685.28,660.84,122.33,0,Platinum,0
2025-02-17,CUST01799,59378.24,9026.75,4934.84,511.18,143.56,1,Regular,0
2025-02-18,CUST01706,97005.83,19871.37,10718.45,615.16,81.11,0,Platinum,0
2025-02-19,CUST02560,50305.17,5710.42,2008.99,320.51,84.76,0,Regular,0
2025-02-20,CUST02360,114725.58,26759.76,15760.42,330.35,130.55,0,Regular,0
2025-02-21,CUST00575,57875.29,13683.16,7390.04,347.41,104.75,1,Diamond,0
2025-02-22,CUST02933,56641.9,6556.22,3296.29,665.92,149.06,1,Diamond,0
2025-02-23,CUST02003,73310.53,18225.72,10521.98,324.47,95.15,1,Regular,0
2025-02-24,CUST01307,76149.64,11013.48,5260.25,340.06,92.84,0,Platinum,0
2025-02-25,CUST01956,65001.01,7320.11,3729.92,672.16,121.18,1,Diamond,0
2025-02-26,CUST02734,90958.52,9164.99,4209.85,342.96,99.56,0,Regular,0
2025-02-27,CUST02020,81003.99,13064.2,7668.01,647.9,103.83,1,Platinum,0
2025-02-28,CUST02212,52392.29,10188.81,6629.29,615.71,144.47,1,Platinum,0
2025-03-01,CUST02352,72375.64,10843.82,6900.33,316.11,81.84,1,Platinum,0
2025-03-02,CUST01655,106730.3,24068.49,14787.92,308.74,117.19,1,Regular,0
2025-03-03,CUST01579,98279.11,20392.03,6230.07,513.76,103.44,1,Regular,0
2025-03-04,CUST01847,100740.96,15365.44,10214.21,698.87,104.22,1,Regular,0
2025-03-05,CUST02203,98868.18,20776.8,8517.46,651.53,97.35,1,Platinum,0
2025-03-06,CUST01390,71768.11,17301.37,11335.68,424.01,89.44,1,Diamond,0
2025-03-07,CUST01742,56976.47,6493.29,2459.58,454.52,82.41,0,Regular,0
2025-03-08,CUST01925,69072.7,10078.78,4796.07,455.16,149.14,1,Regular,0
2025-03-09,CUST00619,108224.97,18344.01,11001.99,593.67,126.23,1,Platinum,0
2025-03-10,CUST01274,118632.96,20725.0,11525.41,436.45,134.4,0,Regular,0
2025-03-11,CUST00956,84569.29,15334.89,7151.71,359.12,84.55,1,Regular,0
2025-03-12,CUST01939,50679.02,7353.22,4201.99,598.84,81.04,0,Regular,0
2025-03-13,CUST02381,59803.14,11965.95,6217.27,483.21,122.02,0,Regular,0
2025-03-14,CUST00968,72545.64,14274.27,5856.65,330.71,130.67,0,Diamond,0
2025-03-15,CUST02558,90500.97,16894.11,9435.9,616.02,107.64,1,Regular,0
2025-03-16,CUST01316,55256.56,6468.57,2469.05,534.12,107.14,1,Diamond,1
2025-03-17,CUST01043,116035.01,19905.25,11497.18,495.75,106.91,0,Regular,0
2025-03-18,CUST00281,75555.86,11592.84,3492.28,569.34,90.69,1,Regular,0
2025-03-19,CUST02844,113880.9,19776.08,10273.85,502.15,132.77,0,Regular,0
2025-03-20,CUST02166,104636.53,24932.79,11479.73,559.37,95.06,0,Regular,0
2025-03-21,CUST01058,102880.61,17703.66,7457.52,647.0,102.71,0,Diamond,0
2025-03-22,CUST00197,92470.37,9440.96,4779.8,545.41,126.99,0,Regular,0
2025-03-23,CUST02532,93874.87,15566.85,8688.24,563.84,80.01,1,Diamond,0
2025-03-24,CUST01082,94660.23,21118.43,14489.88,545.54,133.64,0,Diamond,0
2025-03-25,CUST02884,94010.5,20401.14,12918.53,512.47,142.94,1,Regular,0
2025-03-26,CUST01184,88760.98,15711.45,9220.42,368.79,83.61,0,Regular,0
2025-03-27,CUST01008,119048.98,16365.11,8044.87,434.27,121.41,1,Platinum,0
2025-03-28,CUST02738,101260.34,17190.29,7853.52,577.24,108.59,0,Regular,0
2025-03-29,CUST01229,104386.25,19265.04,6030.19,470.19,85.49,0,Regular,0
2025-03-30,CUST01035,111072.4,27765.96,12318.06,462.45,127.76,0,Regular,0
2025-03-31,CUST00489,65094.78,12799.37,8183.29,603.71,122.86,0,Diamond,0
2025-01-01,CUST00275,55866.29,11404.53,5173.21,302.23,124.99,1,Regular,0
2025-01-02,CUST02740,83802.61,14558.03,7055.32,571.6,136.94,0,Regular,0
2025-01-03,CUST02289,85985.65,13170.72,5383.32,495.69,100.08,0,Regular,0
2025-01-04,CUST01239,108042.72,23979.32,9823.2,450.71,127.39,0,Regular,0
2025-01-05,CUST01274,81064.85,14124.73,4586.99,436.21,132.03,1,Regular,0
2025-01-06,CUST00125,89959.71,22418.28,12229.66,369.15,91.82,1,Regular,0
2025-01-07,CUST00216,86894.97,14647.72,7019.59,433.7,146.99,1,Regular,0
2025-01-08,CUST01208,52674.19,5804.7,3148.38,456.57,103.8,1,Regular,0
2025-01-09,CUST01246,93065.04,18835.13,9770.81,474.98,129.96,0,Platinum,1
2025-01-10,CUST02542,107963.03,11551.64,7156.68,568.92,132.78,0,Diamond,0
2025-01-11,CUST02474,61025.04,8395.53,5040.72,481.43,115.28,1,Regular,0
2025-01-12,CUST00918,91603.22,14020.86,8532.84,618.51,89.01,0,Diamond,0
2025-01-13,CUST01317,91552.74,19310.54,9649.39,555.9,99.3,1,Diamond,0
2025-01-14,CUST02198,61492.95,10708.1,4728.19,375.84,96.4,1,Regular,0
2025-01-15,CUST02431,58642.45,6116.23,4118.51,410.87,116.3,0,Regular,0
2025-01-16,CUST01661,118603.64,22834.46,7346.03,331.7,98.29,0,Platinum,0
2025-01-17,CUST00307,77560.34,12542.7,4528.52,678.29,118.27,0,Regular,0
2025-01-18,CUST01359,65919.52,15706.99,7348.35,654.62,100.17,0,Regular,0
2025-01-19,CUST01969,61992.72,10844.66,5916.66,333.92,80.07,1,Regular,0
2025-01-20,CUST02793,96732.12,19960.31,6053.57,529.63,105.43,1,Platinum,0
2025-01-21,CUST00891,92661.17,12308.21,7233.89,684.16,122.48,0,Regular,0
2025-01-22,CUST00374,95048.65,20354.29,10655.28,598.86,134.16,1,Regular,0
2025-01-23,CUST02033,56160.42,11689.41,5773.18,496.72,81.99,0,Regular,0
2025-01-24,CUST01364,112547.42,26517.55,12447.29,396.44,98.08,1,Diamond,0
2025-01-25,CUST00128,77248.65,8116.77,4121.65,411.61,148.98,0,Regular,0
2025-01-26,CUST01014,71935.86,12022.29,4384.7,594.5,98.33,0,Regular,0
2025-01-27,CUST01799,82365.3,16627.36,5711.24,612.23,134.4,0,Regular,0
2025-01-28,CUST02716,77304.62,8833.95,3673.64,511.48,115.66,0,Regular,0
2025-01-29,CUST01381,110450.39,17847.75,10419.55,348.38,88.55,1,Diamond,0
2025-01-30,CUST00516,115048.27,27763.68,14862.32,673.55,125.04,1,Platinum,0
2025-01-31,CUST01518,71241.73,11782.68,5797.66,637.91,147.64,0,Regular,0
2025-02-01,CUST00085,110475.51,27377.02,14471.72,356.22,142.08,1,Regular,0
2025-02-02,CUST01198,104706.62,11363.38,5951.04,322.69,128.32,0,Platinum,0
2025-02-03,CUST02358,115156.54,23915.07,10111.69,514.35,115.85,1,Platinum,0
2025-02-04,CUST01142,67202.52,12577.12,4263.42,413.66,102.35,0,Diamond,0
2025-02-05,CUST02474,90387.14,15825.07,10424.18,413.3,104.99,1,Platinum,0
2025-02-06,CUST01993,69218.12,17001.85,9180.4,334.89,104.23,0,Diamond,0
2025-02-07,CUST02161,107686.61,12862.9,7448.9,681.35,144.55,1,Regular,0
2025-02-08,CUST00302,50372.69,11807.35,5733.64,632.07,94.79,1,Regular,0
2025-02-09,CUST02791,89537.34,18237.51,10989.78,345.53,106.46,1,Regular,0
2025-02-10,CUST00587,73744.24,10239.34,5465.75,650.64,110.24,0,Regular,0
2025-02-11,CUST00986,72587.86,17076.32,5490.39,573.18,108.62,0,Regular,0
2025-02-12,CUST01863,95143.44,15641.03,10261.12,430.18,80.29,1,Regular,0
2025-02-13,CUST00344,109603.91,24346.77,10279.56,648.5,98.97,1,Regular,0
2025-02-14,CUST00813,92643.68,14667.85,5209.38,539.21,114.9,1,Platinum,0
2025-02-15,CUST01987,109722.11,24977.1,8372.73,639.47,133.23,0,Platinum,0
2025-02-16,CUST02848,68521.8,13395.63,7878.99,487.71,119.86,0,Platinum,0
2025-02-17,CUST01310,86365.13,10463.74,6085.58,500.26,106.94,1,Diamond,0
2025-02-18,CUST01999,81537.56,16099.55,9338.78,416.4,126.56,0,Platinum,0
2025-02-19,CUST01677,50815.14,6540.0,4357.61,455.08,126.61,1,Diamond,0
2025-02-20,CUST01327,88976.85,14395.42,6327.9,527.1,97.35,1,Diamond,0
2025-02-21,CUST01092,96306.7,12090.76,6341.04,678.82,87.26,1,Regular,0
2025-02-22,CUST02408,91434.01,9445.35,5174.15,540.05,136.22,0,Regular,0
2025-02-23,CUST01009,101539.59,13381.19,9257.01,358.95,117.08,0,Regular,0
2025-02-24,CUST00703,89993.77,16239.9,6900.96,302.8,92.36,1,Diamond,0
2025-02-25,CUST00574,54672.52,9416.47,6427.05,640.4,98.34,0,Platinum,0
2025-02-26,CUST01608,58151.19,10189.52,3663.07,445.73,133.65,1,Diamond,1
2025-02-27,CUST01112,91753.22,12584.23,7621.02,425.99,125.73,1,Regular,0
2025-02-28,CUST00687,69248.54,14041.82,7767.29,620.29,146.16,0,Regular,0
2025-03-01,CUST02828,55575.16,11428.45,7162.88,678.15,112.55,0,Diamond,0
2025-03-02,CUST02632,80072.19,12306.71,3833.22,599.22,83.65,0,Diamond,1
2025-03-03,CUST02636,88802.58,20617.78,6829.69,369.54,129.03,0,Platinum,0
2025-03-04,CUST00488,73012.22,14354.46,4706.52,456.55,97.84,0,Platinum,0
2025-03-05,CUST01347,100430.36,20784.65,11165.18,603.76,102.67,1,Platinum,0
2025-03-06,CUST00493,95063.94,13461.15,7284.83,662.77,93.77,1,Platinum,0
2025-03-07,CUST01667,73297.29,7336.45,4859.97,699.44,101.63,1,Platinum,0
2025-03-08,CUST01637,102841.08,23633.53,11510.51,504.62,138.06,0,Regular,0
2025-03-09,CUST00018,95408.65,21310.83,6973.32,629.01,120.37,0,Regular,0
2025-03-10,CUST02444,94621.18,11210.6,4302.76,318.65,87.64,1,Regular,0
2025-03-11,CUST01000,88739.94,13853.7,4200.85,414.33,121.06,1,Regular,0
2025-03-12,CUST00850,50797.28,10118.86,6179.44,448.61,124.35,0,Diamond,0
2025-03-13,CUST01388,98755.5,19535.48,12233.89,690.21,141.94,0,Diamond,0
2025-03-14,CUST01354,76322.93,17481.96,12222.97,301.36,140.18,0,Platinum,0
2025-03-15,CUST01367,115982.68,14038.57,6526.22,423.21,84.4,1,Regular,0
2025-03-16,CUST00821,107258.93,17643.12,5429.13,672.16,140.67,0,Regular,0
2025-03-17,CUST00454,91138.61,10443.0,4113.41,422.67,83.56,1,Platinum,0
2025-03-18,CUST01624,67652.74,10718.85,5735.74,390.03,90.79,0,Diamond,0
2025-03-19,CUST02772,64260.22,6571.64,4500.11,592.04,87.81,0,Regular,0
2025-03-20,CUST00710,73826.94,17330.21,5917.08,598.14,92.72,0,Platinum,0
2025-03-21,CUST02190,83359.76,14926.12,5203.68,488.87,136.23,1,Regular,0
2025-03-22,CUST00916,70724.59,16087.75,9342.21,678.77,128.03,0,Regular,0
2025-03-23,CUST02875,86045.06,9377.68,5316.05,381.08,128.09,0,Diamond,0
2025-03-24,CUST02652,61575.93,8258.48,3305.06,665.37,144.55,0,Regular,0
2025-03-25,CUST01496,118439.9,16452.13,10286.82,602.2,107.43,0,Platinum,0
2025-03-26,CUST01440,57554.72,9093.86,3196.6,447.28,80.23,1,Platinum,0
2025-03-27,CUST00304,115236.09,25401.49,17026.54,622.76,124.78,1,Regular,0
2025-03-28,CUST00735,113950.46,18002.31,6848.31,353.28,140.77,1,Diamond,0
2025-03-29,CUST02338,86775.23,11341.35,3771.46,352.39,148.34,0,Platinum,0
2025-03-30,CUST01963,100743.72,11056.48,4818.51,671.97,105.47,1,Platinum,1
2025-03-31,CUST02149,80523.38,9012.48,3380.91,337.91,137.55,1,Diamond,0
2025-01-01,CUST02009,94102.42,20138.58,10286.31,301.63,139.45,0,Diamond,0
2025-01-02,CUST02914,73840.32,12310.69,7075.43,455.61,90.11,0,Diamond,0
2025-01-03,CUST02889,71081.13,14850.78,7371.46,341.54,124.2,1,Regular,0
2025-01-04,CUST00961,90476.09,18307.21,10329.71,645.21,92.12,0,Platinum,0
2025-01-05,CUST02989,84869.08,10210.12,4553.39,669.08,111.26,0,Regular,0
2025-01-06,CUST01026,90567.55,10997.91,3422.21,492.97,141.55,0,Platinum,0
2025-01-07,CUST02132,70066.24,14945.22,10306.61,470.19,135.26,0,Regular,0
2025-01-08,CUST02375,75687.05,15757.31,9891.89,515.62,119.92,1,Platinum,0
2025-01-09,CUST02863,55872.86,8755.54,2883.79,390.48,136.61,0,Diamond,0
2025-01-10,CUST01473,53659.35,5989.1,2872.79,419.19,90.7,0,Platinum,0
2025-01-11,CUST02501,67742.0,6897.13,3821.06,340.39,93.64,1,Regular,0
2025-01-12,CUST01947,55197.28,7905.55,2974.37,478.58,94.62,0,Diamond,0
2025-01-13,CUST02676,57264.23,5805.64,3083.93,544.68,134.32,0,Platinum,0
2025-01-14,CUST01177,106904.99,14379.89,7383.49,672.09,142.37,1,Diamond,0
2025-01-15,CUST00664,52721.16,8589.6,3292.45,595.63,119.4,1,Regular,0
2025-01-16,CUST00011,96126.0,11363.28,4050.83,589.23,147.06,1,Regular,0
2025-01-17,CUST01156,69079.04,7988.42,4821.69,423.2,130.96,1,Platinum,0
2025-01-18,CUST00303,111008.2,26027.61,11166.74,655.32,119.46,1,Regular,0
2025-01-19,CUST01763,83949.46,15767.43,6269.39,678.78,122.81,1,Platinum,0
2025-01-20,CUST02830,71390.35,17145.7,10204.29,672.91,139.47,0,Regular,0
2025-01-21,CUST00042,86234.73,13096.81,7785.1,315.52,86.31,0,Regular,0
2025-01-22,CUST00943,76737.06,15468.02,6350.56,541.74,91.76,1,Diamond,0
2025-01-23,CUST02390,89501.07,11698.13,7592.41,557.29,98.64,0,Diamond,0
2025-01-24,CUST01349,58017.3,11182.9,6433.52,418.03,142.63,0,Platinum,0
2025-01-25,CUST02545,119789.34,14307.38,6271.01,696.96,146.15,1,Regular,0
2025-01-26,CUST02411,79788.91,8003.79,3769.75,416.47,104.93,0,Platinum,0
2025-01-27,CUST00890,74376.14,17830.17,10531.99,386.64,144.67,0,Regular,0
2025-01-28,CUST02474,99714.69,18271.14,7027.69,493.66,118.28,0,Regular,0
2025-01-29,CUST01004,75472.96,18041.14,8795.13,429.26,113.13,1,Platinum,0
2025-01-30,CUST00020,108329.2,16257.48,9127.33,669.61,138.29,1,Regular,0
2025-01-31,CUST00406,81798.95,12201.78,6293.67,476.03,118.23,1,Regular,0
2025-02-01,CUST02666,100369.09,16068.92,8730.75,464.06,111.81,1,Platinum,0
2025-02-02,CUST01014,57521.73,11844.08,6140.98,550.34,81.12,0,Regular,0
2025-02-03,CUST00335,109228.34,20193.18,7667.17,332.45,80.9,1,Diamond,0
2025-02-04,CUST01838,101500.26,24238.59,11248.7,602.69,123.93,1,Diamond,0
2025-02-05,CUST01147,64820.17,6729.38,3450.79,607.36,85.14,0,Regular,0
2025-02-06,CUST02446,60170.02,12408.83,7594.52,489.61,131.59,0,Regular,0
2025-02-07,CUST02840,72140.46,10788.54,6058.43,682.28,123.56,1,Regular,0
2025-02-08,CUST01827,118324.94,15031.41,7074.33,531.74,112.04,0,Platinum,0
2025-02-09,CUST00714,67978.21,12002.19,8278.63,578.09,129.69,0,Diamond,0
2025-02-10,CUST00050,81928.9,14399.79,4940.83,669.74,149.51,1,Platinum,0
2025-02-11,CUST00323,52101.42,6280.91,2403.84,566.54,97.24,0,Regular,0
2025-02-12,CUST00788,77805.93,10136.9,4425.01,472.73,118.99,0,Regular,0
2025-02-13,CUST00140,89992.4,14509.0,5679.24,309.91,139.0,1,Diamond,0
2025-02-14,CUST00469,116718.72,18829.26,10359.42,591.32,81.18,1,Platinum,0
2025-02-15,CUST00786,86171.52,12721.82,4017.81,685.95,94.25,1,Regular,0
2025-02-16,CUST01825,107337.51,13125.42,4869.2,488.09,116.47,1,Regular,0
2025-02-17,CUST01357,88298.93,8887.82,3709.23,435.91,118.66,0,Regular,0
2025-02-18,CUST01916,52854.95,12977.75,7440.64,507.7,86.04,0,Regular,0
2025-02-19,CUST00963,72050.58,17402.01,11317.33,591.37,108.52,1,Regular,0
2025-02-20,CUST00372,90288.47,15579.05,9649.61,300.28,116.38,0,Platinum,0
2025-02-21,CUST02541,116541.58,29048.89,10830.37,654.88,109.61,1,Platinum,0
2025-02-22,CUST01692,110139.13,22143.27,11650.95,654.55,129.04,1,Regular,0
2025-02-23,CUST02798,65984.89,7280.02,2271.43,516.52,134.0,1,Regular,0
2025-02-24,CUST01179,65407.69,7695.72,3264.64,348.95,112.22,1,Regular,0
2025-02-25,CUST02338,64082.11,15214.16,9469.19,568.72,109.8,1,Diamond,0
2025-02-26,CUST01671,114574.92,22285.72,10756.57,355.14,129.38,0,Platinum,0
2025-02-27,CUST00105,109686.63,24841.56,8942.38,503.02,118.87,1,Regular,0
2025-02-28,CUST01443,104241.84,24469.78,11633.46,337.45,140.93,0,Regular,0
2025-03-01,CUST02717,77491.46,12955.9,4913.05,535.63,113.68,1,Platinum,0
2025-03-02,CUST01681,85306.65,9151.6,4184.81,427.23,120.2,0,Regular,0
2025-03-03,CUST00001,82503.22,10580.38,5238.7,632.4,89.02,0,Regular,0
2025-03-04,CUST02636,67737.87,7450.2,3276.77,619.98,138.52,1,Platinum,0
2025-03-05,CUST02691,85351.96,10951.59,7390.0,699.39,109.56,0,Platinum,0
2025-03-06,CUST02137,52134.76,8423.93,4422.67,403.0,130.33,0,Regular,0
2025-03-07,CUST00349,59226.73,6972.73,4442.72,324.72,110.06,1,Regular,0
2025-03-08,CUST01286,112061.27,14008.78,8465.39,477.2,80.07,1,Platinum,0
2025-03-09,CUST01062,102617.58,17124.13,9666.0,333.36,108.03,0,Regular,0
2025-03-10,CUST02956,79600.79,12021.76,5995.92,371.4,90.33,1,Diamond,0
2025-03-11,CUST02206,86200.53,14666.91,4412.83,538.92,107.9,1,Platinum,0
2025-03-12,CUST02359,75899.92,12476.11,6804.31,536.85,102.49,0,Diamond,0
2025-03-13,CUST00444,101854.59,20031.92,8861.78,317.33,94.18,0,Regular,0
2025-03-14,CUST02345,104893.1,25235.02,8759.2,477.16,88.66,1,Regular,0
2025-03-15,CUST00951,103429.96,12016.46,5742.07,512.09,131.0,0,Regular,0
2025-03-16,CUST00035,100582.82,11555.86,6866.74,407.21,132.84,0,Platinum,0
2025-03-17,CUST01107,64315.3,14658.8,10036.46,648.82,98.55,1,Regular,0
2025-03-18,CUST01475,73657.9,12960.81,5827.72,364.44,114.66,0,Platinum,0
2025-03-19,CUST01798,82889.18,17817.92,9213.46,401.56,112.48,1,Regular,0
2025-03-20,CUST01845,73155.51,9679.45,6199.67,362.8,104.87,0,Diamond,0
2025-03-21,CUST01408,102845.81,23071.34,10003.73,346.62,99.43,1,Platinum,0
2025-03-22,CUST01195,73054.75,17429.18,6220.52,651.59,93.02,1,Regular,0
2025-03-23,CUST01399,59676.25,11656.11,4811.09,411.14,141.1,0,Regular,0
2025-03-24,CUST01708,77932.83,9031.0,5957.29,589.01,138.33,0,Platinum,0
2025-03-25,CUST01385,118594.01,27785.89,10107.32,471.19,109.2,1,Platinum,0
2025-03-26,CUST02606,65811.7,14404.41,6218.22,554.35,130.48,0,Regular,0
2025-03-27,CUST02938,92851.11,19743.09,9592.3,671.27,114.88,0,Platinum,0
2025-03-28,CUST02188,80308.11,8473.25,5413.1,637.84,85.98,0,Platinum,0
2025-03-29,CUST02934,54971.72,12085.22,8158.55,327.59,137.57,0,Diamond,0
2025-03-30,CUST01300,84151.36,10156.45,4776.82,638.08,95.35,0,Regular,0
2025-03-31,CUST02773,99151.5,13222.64,8895.95,480.73,129.48,0,Regular,0
2025-01-01,CUST01243,85925.4,16031.12,5844.68,440.06,116.92,0,Regular,0
2025-01-02,CUST00520,111047.42,15518.56,5629.22,568.96,128.34,0,Regular,0
2025-01-03,CUST01806,70225.59,13989.09,9508.39,680.08,112.98,0,Platinum,0
2025-01-04,CUST00009,56037.44,10714.95,5398.96,337.65,129.18,0,Regular,0
2025-01-05,CUST00983,115559.59,13430.62,5027.93,607.23,82.3,0,Regular,0
2025-01-06,CUST02425,76473.74,15172.56,7513.39,381.4,82.86,1,Regular,0
2025-01-07,CUST01656,90348.39,21556.51,13220.27,452.05,142.74,1,Regular,0
2025-01-08,CUST01660,105440.22,13092.14,8258.1,649.53,132.48,0,Regular,0
2025-01-09,CUST02729,72701.96,13781.33,8897.06,518.32,137.99,0,Diamond,1
2025-01-10,CUST02631,100131.52,15147.88,7995.48,326.98,111.96,0,Regular,0
2025-01-11,CUST02199,59479.32,10048.54,6499.18,503.22,112.18,0,Regular,0
2025-01-12,CUST00719,70390.56,10069.37,5075.08,615.86,117.38,0,Regular,0
2025-01-13,CUST01072,60129.74,9207.04,4997.8,511.55,97.06,1,Regular,0
2025-01-14,CUST00858,106786.14,11141.72,6723.89,366.76,131.35,0,Regular,0
2025-01-15,CUST01316,65585.45,16214.87,7623.81,478.02,138.06,1,Regular,0
2025-01-16,CUST01603,100218.25,19414.28,6395.7,669.74,143.51,0,Regular,0
2025-01-17,CUST00049,116030.89,20317.69,8941.14,563.28,116.19,0,Regular,0
2025-01-18,CUST02711,86944.05,13698.67,7528.48,591.95,109.02,0,Platinum,0
2025-01-19,CUST02578,87802.04,15883.93,5987.18,614.37,138.17,1,Regular,0
2025-01-20,CUST02904,82272.35,12918.07,4642.16,336.28,132.69,1,Regular,0
2025-01-21,CUST00145,72812.31,11212.09,4678.05,532.61,140.71,1,Regular,0
2025-01-22,CUST00914,83295.85,14126.31,4419.34,450.37,125.9,0,Diamond,0
2025-01-23,CUST01462,92196.53,13036.35,7787.51,355.66,141.83,0,Platinum,0
2025-01-24,CUST02289,119019.41,15116.36,6099.24,381.08,86.23,0,Regular,0
2025-01-25,CUST00580,115643.52,21219.53,7420.37,612.46,127.57,1,Regular,0
2025-01-26,CUST02734,110350.71,24985.04,14482.62,364.6,86.22,0,Regular,0
2025-01-27,CUST01584,112239.14,13796.91,8790.99,424.97,132.42,0,Platinum,0
2025-01-28,CUST00482,82749.44,8681.26,2673.4,413.95,123.99,1,Regular,0
2025-01-29,CUST01249,96021.1,13156.98,5176.48,319.45,81.12,0,Diamond,0
2025-01-30,CUST00672,112654.67,27820.98,18865.21,484.86,121.95,1,Regular,0
2025-01-31,CUST00630,77506.55,17385.78,7894.91,606.37,90.24,0,Diamond,0
2025-02-01,CUST02708,117323.37,22218.69,15007.32,308.86,89.97,1,Diamond,0
2025-02-02,CUST00661,79105.02,18936.74,7758.1,345.02,90.53,0,Regular,0
2025-02-03,CUST02852,92075.79,15357.49,5946.84,588.07,113.87,1,Platinum,0
2025-02-04,CUST02466,99686.33,24671.58,9514.43,537.43,88.09,0,Diamond,0
2025-02-05,CUST00987,116541.44,16833.86,5624.05,586.1,88.8,1,Platinum,0
2025-02-06,CUST01546,67123.14,9131.83,6013.98,392.04,97.93,0,Diamond,0
2025-02-07,CUST00649,102229.17,20006.99,13843.52,621.51,80.06,1,Platinum,0
2025-02-08,CUST00968,86457.09,13549.82,9238.32,491.95,99.31,1,Diamond,0
2025-02-09,CUST02637,68799.0,13343.9,8550.92,544.12,123.29,0,Platinum,1
2025-02-10,CUST01100,104362.48,15210.76,9715.95,336.86,122.11,0,Diamond,0
2025-02-11,CUST02556,88655.56,17082.84,9642.14,382.01,147.87,0,Platinum,0
2025-02-12,CUST00440,96268.17,13608.66,8580.06,609.34,88.37,1,Diamond,1
2025-02-13,CUST00920,72603.07,7815.42,2995.94,389.56,140.59,0,Regular,0
2025-02-14,CUST00769,83689.18,19819.3,9021.05,337.01,107.38,0,Platinum,0
2025-02-15,CUST01343,93214.8,21670.65,12056.13,538.88,107.09,1,Regular,0
2025-02-16,CUST01826,78343.76,19242.77,12506.04,519.17,104.42,0,Regular,0
2025-02-17,CUST00262,63886.08,13255.02,7478.32,543.16,88.73,0,Regular,0
2025-02-18,CUST01577,117314.83,23745.48,15092.84,547.32,113.5,0,Platinum,0
2025-02-19,CUST02684,85802.73,15774.87,7723.06,500.08,135.12,0,Platinum,1
2025-02-20,CUST02506,101374.43,12052.54,7073.89,497.51,141.28,0,Platinum,0
2025-02-21,CUST00998,78773.3,10113.33,6998.35,669.67,147.4,0,Regular,0
2025-02-22,CUST00699,74859.22,10736.34,3880.06,513.55,134.97,0,Regular,0
2025-02-23,CUST02349,78501.5,18331.94,12296.48,546.92,123.62,1,Regular,0
2025-02-24,CUST01603,78643.77,9904.82,5041.01,406.79,114.83,0,Regular,0
2025-02-25,CUST01241,88092.61,21004.01,11705.27,648.44,141.24,0,Regular,0
2025-02-26,CUST01125,88042.89,15708.42,10228.5,309.75,131.77,1,Regular,0
2025-02-27,CUST02601,84800.77,17582.21,8155.71,522.89,91.29,0,Regular,0
2025-02-28,CUST02335,59435.0,6926.36,3237.91,453.54,127.78,0,Diamond,0
2025-03-01,CUST01190,84725.28,11891.62,6075.1,541.56,110.17,0,Regular,0
2025-03-02,CUST02668,61837.27,15074.55,4637.55,444.07,121.71,0,Regular,0
2025-03-03,CUST01005,58829.51,8231.57,4104.81,587.08,142.88,0,Regular,0
2025-03-04,CUST00035,115285.2,16656.2,6936.22,308.13,125.68,0,Diamond,0
2025-03-05,CUST00743,92346.5,11971.76,8035.23,462.36,145.71,1,Platinum,0
2025-03-06,CUST01764,96164.3,11478.27,3846.3,632.51,140.65,0,Regular,0
2025-03-07,CUST00352,78125.56,10546.06,5101.43,400.08,89.02,1,Platinum,0
2025-03-08,CUST01922,113628.66,22310.88,15148.8,321.1,80.82,0,Diamond,0
2025-03-09,CUST00072,94655.13,15930.95,10521.02,498.61,106.91,1,Regular,0
2025-03-10,CUST02695,103841.89,19009.65,11035.85,690.61,140.57,1,Platinum,0
2025-03-11,CUST01376,75799.37,8971.21,4806.28,325.66,96.11,0,Diamond,0
2025-03-12,CUST01914,117200.83,25821.39,10645.96,328.02,128.4,0,Regular,0
2025-03-13,CUST01093,107432.29,23378.79,10445.24,538.05,113.32,1,Diamond,0
2025-03-14,CUST02472,109776.39,11333.15,3808.55,400.03,132.23,1,Platinum,0
2025-03-15,CUST00707,62053.6,9775.13,6006.26,464.09,91.55,0,Platinum,0
2025-03-16,CUST01804,68967.42,7608.18,3268.08,632.2,96.74,0,Regular,0
2025-03-17,CUST02608,69993.86,15315.77,8685.77,379.54,96.98,0,Diamond,0
2025-03-18,CUST02875,68963.65,14523.09,6434.28,587.72,118.39,1,Regular,0
2025-03-19,CUST00955,109878.57,25854.23,12558.23,501.79,100.27,0,Diamond,0
2025-03-20,CUST02564,52231.94,7075.37,3693.35,661.98,136.82,0,Platinum,0
2025-03-21,CUST02475,55327.0,9319.52,5785.01,689.18,104.28,0,Diamond,0
2025-03-22,CUST00159,69174.04,8831.67,3395.45,493.98,126.26,1,Regular,0
2025-03-23,CUST02196,63991.11,9962.47,4577.82,533.86,146.4,0,Diamond,0
2025-03-24,CUST02823,66230.17,11811.26,4157.95,598.34,122.48,0,Regular,0
2025-03-25,CUST01735,105856.02,11432.41,3776.17,427.47,96.95,1,Regular,0
2025-03-26,CUST01585,89418.86,18530.32,10041.02,390.7,138.13,1,Regular,0
2025-03-27,CUST00066,50403.95,9148.01,3436.33,685.87,80.88,1,Regular,0
