date,campaign_id,marketing_spend,new_customers,revenue_attributed,budgeted_spend,actual_spend,brand_awareness_index,lead_quality_score,leads,conversions,conversion_rate
2025-01-11,CMP01270,1542472.83,97,7891895.28,1774851.06,1542472.83,99,8.62,74,15,20.27
2025-01-12,CMP01271,1790183.6,57,7167389.62,2083957.78,1790183.6,56,6.13,88,14,15.91
2025-01-13,CMP01272,1669776.48,42,5769630.17,1753922.38,1669776.48,87,7.77,75,19,25.33
2025-01-14,CMP01273,559428.24,83,2085644.06,534803.25,559428.24,93,9.86,109,30,27.52
2025-01-15,CMP01274,1220760.42,91,4338132.48,1145238.92,1220760.42,74,9.55,101,18,17.82
2025-01-16,CMP01275,657395.27,28,3839148.69,707652.63,657395.27,51,6.89,119,14,11.76
2025-01-17,CMP01276,863067.52,80,4377788.84,907871.86,863067.52,94,9.52,203,48,23.65
2025-01-18,CMP01277,1979993.89,66,5608033.44,2194697.95,1979993.89,50,7.17,97,27,27.84
2025-01-19,CMP01278,713743.31,28,2524336.37,707720.87,713743.31,72,9.41,103,30,29.13
2025-01-20,CMP01279,1248332.23,97,5213096.77,1274185.69,1248332.23,96,8.92,164,43,26.22
2025-01-21,CMP01280,1427233.6,88,6353963.27,1293656.41,1427233.6,89,7.41,218,33,15.14
2025-01-22,CMP01281,1553697.46,50,6017059.44,1682721.02,1553697.46,67,9.64,165,28,16.97
2025-01-23,CMP01282,1339473.03,51,7019517.17,1375562.53,1339473.03,96,7.94,178,22,12.36
2025-01-24,CMP01283,514656.27,96,2609525.54,605199.43,514656.27,57,7.27,163,39,23.93
2025-01-25,CMP01284,989691.96,61,3979186.84,1081273.99,989691.96,83,7.12,70,9,12.86
2025-01-26,CMP01285,1276567.47,13,6916081.98,1301598.85,1276567.47,92,9.76,255,47,18.43
2025-01-27,CMP01286,631799.75,13,3161752.21,618580.45,631799.75,57,9.03,159,32,20.13
2025-01-28,CMP01287,1025940.4,14,5246995.09,1201976.88,1025940.4,78,7.4,121,21,17.36
2025-01-29,CMP01288,549804.66,50,3202943.74,497506.98,549804.66,62,7.02,296,38,12.84
2025-01-30,CMP01289,617867.75,96,1894300.82,616677.58,617867.75,50,6.85,202,31,15.35
2025-01-31,CMP01290,1095384.91,70,3363480.85,1295896.95,1095384.91,78,6.98,290,65,22.41
2025-02-01,CMP01291,699073.63,84,3883919.58,766331.44,699073.63,99,6.44,67,16,23.88
2025-02-02,CMP01292,1351311.27,64,6876695.35,1432140.93,1351311.27,86,7.94,64,14,21.88
2025-02-03,CMP01293,1534197.45,84,8754410.13,1474456.44,1534197.45,50,6.16,91,26,28.57
2025-02-04,CMP01294,1700880.05,22,3831267.42,1956033.2,1700880.05,93,6.05,69,15,21.74
2025-02-05,CMP01295,800225.37,23,3609839.3,769224.41,800225.37,54,8.47,65,9,13.85
2025-02-06,CMP01296,751223.87,69,1937040.78,732049.68,751223.87,97,6.35,184,36,19.57
2025-02-07,CMP01297,656851.76,81,2637646.57,628971.91,656851.76,99,9.38,270,72,26.67
2025-02-08,CMP01298,1454645.37,34,3815516.95,1378196.25,1454645.37,51,6.43,144,23,15.97
2025-02-09,CMP01299,1559713.59,91,3918490.34,1849810.57,1559713.59,96,8.17,142,35,24.65
2025-02-10,CMP01300,547379.22,53,1121401.24,591503.17,547379.22,71,8.7,130,33,25.38
2025-02-11,CMP01301,1904318.37,91,8609338.13,2078280.02,1904318.37,79,6.92,182,52,28.57
2025-02-12,CMP01302,577956.93,19,1985912.3,685628.94,577956.93,60,9.55,195,35,17.95
2025-02-13,CMP01303,1311944.5,80,3175893.77,1271500.55,1311944.5,78,7.93,127,19,14.96
2025-02-14,CMP01304,1563590.78,59,5146326.25,1410007.48,1563590.78,91,7.26,144,29,20.14
2025-02-15,CMP01305,1806453.69,53,4833666.09,1950364.99,1806453.69,52,9.6,291,86,29.55
2025-02-16,CMP01306,1571130.4,23,9060362.31,1653384.51,1571130.4,94,9.43,195,54,27.69
2025-02-17,CMP01307,1702592.12,24,5584535.43,1776306.04,1702592.12,62,8.84,113,17,15.04
2025-02-18,CMP01308,1009175.29,25,3366421.15,926992.16,1009175.29,52,7.16,288,40,13.89
2025-02-19,CMP01309,1722237.67,11,9230215.7,1784807.36,1722237.67,59,7.56,202,39,19.31
2025-02-20,CMP01310,620172.27,39,2847225.18,611655.98,620172.27,53,8.76,252,33,13.1
2025-02-21,CMP01311,1842224.98,39,8917633.46,1809745.45,1842224.98,63,6.74,75,18,24.0
2025-02-22,CMP01312,1321388.56,91,6004399.15,1277405.45,1321388.56,72,7.98,246,26,10.57
2025-02-23,CMP01313,1725946.65,40,9984230.53,1725529.85,1725946.65,66,8.95,193,27,13.99
2025-02-24,CMP01314,1178477.43,86,3332738.09,1185477.49,1178477.43,50,8.63,240,24,10.0
2025-02-25,CMP01315,1465366.54,29,8727953.13,1454570.79,1465366.54,64,8.88,249,36,14.46
2025-02-26,CMP01316,1289603.99,58,6865625.59,1539304.61,1289603.99,51,9.57,126,13,10.32
2025-02-27,CMP01317,1597384.28,44,6958030.78,1884624.84,1597384.28,67,9.87,107,25,23.36
2025-02-28,CMP01318,622444.97,32,2894049.48,667480.75,622444.97,88,7.83,145,31,21.38
2025-03-01,CMP01319,590528.13,70,2713655.99,705277.46,590528.13,71,6.24,295,42,14.24
2025-03-02,CMP01320,870654.85,93,1944681.52,1042486.77,870654.85,77,9.34,204,28,13.73
2025-03-03,CMP01321,739317.02,64,2123367.27,744331.0,739317.02,79,6.47,226,35,15.49
2025-03-04,CMP01322,1807675.35,76,10567459.57,1868334.18,1807675.35,62,6.88,267,69,25.84
2025-03-05,CMP01323,828820.98,17,3429211.76,984406.04,828820.98,52,8.61,250,32,12.8
2025-03-06,CMP01324,1963797.88,49,6899635.78,2125983.74,1963797.88,52,8.98,96,11,11.46
2025-03-07,CMP01325,1005343.69,68,5075129.62,969029.39,1005343.69,94,8.78,120,24,20.0
2025-03-08,CMP01326,773176.87,41,3168537.4,855763.14,773176.87,75,7.75,172,46,26.74
2025-03-09,CMP01327,1684547.76,16,3457788.79,1620069.77,1684547.76,53,9.67,227,32,14.1
2025-03-10,CMP01328,1488061.66,11,7358391.08,1490751.07,1488061.66,65,9.33,95,11,11.58
2025-03-11,CMP01329,1247293.57,94,6147748.16,1207714.51,1247293.57,77,8.65,57,11,19.3
2025-03-12,CMP01330,1333045.33,15,3546693.54,1297711.72,1333045.33,57,7.76,51,12,23.53
2025-03-13,CMP01331,1578802.67,45,9199115.35,1423127.48,1578802.67,89,7.86,195,43,22.05
2025-03-14,CMP01332,842682.11,41,2440097.73,981061.17,842682.11,65,6.7,85,15,17.65
2025-03-15,CMP01333,1994500.87,54,7640927.79,1972156.77,1994500.87,80,9.12,137,14,10.22
2025-03-16,CMP01334,1962189.74,51,4824914.38,1816815.64,1962189.74,72,9.46,168,26,15.48
2025-03-17,CMP01335,1475488.53,62,6511521.63,1366444.35,1475488.53,51,9.31,275,78,28.36
2025-03-18,CMP01336,799313.68,18,2799040.23,852712.22,799313.68,58,8.19,91,13,14.29
2025-03-19,CMP01337,1520342.36,84,5188463.02,1821181.88,1520342.36,76,9.35,151,33,21.85
2025-03-20,CMP01338,608297.61,96,3228787.45,573932.9,608297.61,94,9.16,188,52,27.66
2025-03-21,CMP01339,545978.75,84,1112839.47,507698.29,545978.75,71,9.33,108,21,19.44
2025-03-22,CMP01340,886524.33,58,4602645.57,914442.01,886524.33,93,9.93,229,43,18.78
2025-03-23,CMP01341,1193934.44,11,5116957.37,1276315.17,1193934.44,83,9.24,251,32,12.75
2025-03-24,CMP01342,1802408.76,76,10714227.92,1781346.01,1802408.76,58,7.08,270,79,29.26
2025-03-25,CMP01343,1590753.6,20,6932142.9,1576049.67,1590753.6,82,9.28,98,13,13.27
2025-03-26,CMP01344,1614059.78,59,3585660.49,1658192.94,1614059.78,87,7.5,233,45,19.31
2025-03-27,CMP01345,1138240.0,44,2507066.15,1131687.93,1138240.0,83,8.06,153,20,13.07
2025-03-28,CMP01346,1018902.49,24,5637192.09,1196802.33,1018902.49,84,9.19,247,41,16.6
2025-03-29,CMP01347,1056558.14,84,5668282.89,964200.56,1056558.14,96,7.27,289,79,27.34
2025-03-30,CMP01348,1981474.35,40,6704437.95,1922765.34,1981474.35,75,6.1,177,40,22.6
2025-03-31,CMP01349,560163.79,71,2505125.25,640024.01,560163.79,56,8.87,123,12,9.76
2025-01-01,CMP01350,1800547.24,37,7127223.95,2070966.82,1800547.24,94,9.61,79,23,29.11
2025-01-02,CMP01351,1368013.11,34,8028398.65,1276994.44,1368013.11,97,9.71,232,59,25.43
2025-01-03,CMP01352,1157923.13,93,6715773.06,1380393.78,1157923.13,94,9.2,77,23,29.87
2025-01-04,CMP01353,1587886.49,34,9424671.66,1759388.48,1587886.49,76,9.74,142,35,24.65
2025-01-05,CMP01354,1230003.41,84,6722946.64,1207590.19,1230003.41,61,9.28,228,57,25.0
2025-01-06,CMP01355,1810134.86,92,10205913.89,1876768.38,1810134.86,66,6.12,266,63,23.68
2025-01-07,CMP01356,1851052.8,10,5310883.57,1830953.3,1851052.8,70,7.4,277,51,18.41
2025-01-08,CMP01357,1132581.39,68,6029894.08,1070296.97,1132581.39,92,7.34,76,12,15.79
2025-01-09,CMP01358,915241.7,78,4425585.76,903667.02,915241.7,71,6.88,176,36,20.45
2025-01-10,CMP01359,1388525.49,83,8124465.42,1491314.67,1388525.49,75,9.19,147,19,12.93
2025-01-11,CMP01360,1868545.02,51,8006803.82,2144698.99,1868545.02,88,8.08,101,24,23.76
2025-01-12,CMP01361,815993.28,43,1909969.9,823385.14,815993.28,62,9.35,211,63,29.86
2025-01-13,CMP01362,1434449.88,75,6296654.83,1440719.09,1434449.88,91,8.41,209,46,22.01
2025-01-14,CMP01363,1447340.33,27,6869545.73,1505813.18,1447340.33,91,8.36,93,25,26.88
2025-01-15,CMP01364,1599669.53,86,4609102.41,1749025.36,1599669.53,94,7.54,181,24,13.26
2025-01-16,CMP01365,697351.53,14,2494045.34,784858.6,697351.53,72,9.16,97,25,25.77
2025-01-17,CMP01366,1573737.45,29,6915023.85,1570652.69,1573737.45,79,8.73,147,41,27.89
2025-01-18,CMP01367,1863548.78,75,6515754.72,2005002.83,1863548.78,66,7.36,65,17,26.15
2025-01-19,CMP01368,769524.66,84,2693175.38,782459.02,769524.66,76,9.97,237,53,22.36
2025-01-20,CMP01369,856314.99,71,2168486.32,954722.67,856314.99,69,7.85,96,27,28.12
2025-01-21,CMP01370,1957092.64,41,11278699.23,1858068.6,1957092.64,56,7.27,159,46,28.93
2025-01-22,CMP01371,771465.43,67,3858852.75,753781.48,771465.43,53,8.75,124,32,25.81
2025-01-23,CMP01372,1781577.64,59,3572016.41,1831137.79,1781577.64,98,6.89,64,13,20.31
2025-01-24,CMP01373,1238416.78,47,6269426.91,1445014.96,1238416.78,80,9.32,297,79,26.6
2025-01-25,CMP01374,870846.61,64,4318685.07,933545.6,870846.61,79,8.72,151,26,17.22
2025-01-26,CMP01375,1806124.85,37,3682551.02,2148600.14,1806124.85,80,9.48,143,24,16.78
2025-01-27,CMP01376,1167957.88,83,4062644.77,1087349.29,1167957.88,53,7.32,233,39,16.74
2025-01-28,CMP01377,1272226.03,95,5632132.88,1320637.57,1272226.03,67,9.42,268,37,13.81
2025-01-29,CMP01378,1038850.05,90,3959060.25,1065572.97,1038850.05,69,8.0,193,43,22.28
2025-01-30,CMP01379,1389426.28,31,7102670.0,1500666.32,1389426.28,89,6.24,178,41,23.03
2025-01-31,CMP01380,745285.81,52,2758923.85,852300.94,745285.81,89,6.78,202,54,26.73
2025-02-01,CMP01381,1086622.3,92,2842008.34,1252260.93,1086622.3,97,6.87,113,26,23.01
2025-02-02,CMP01382,1954118.48,90,11540364.22,2151598.53,1954118.48,96,9.07,141,36,25.53
2025-02-03,CMP01383,887200.15,97,2633351.97,969231.48,887200.15,99,6.81,92,21,22.83
2025-02-04,CMP01384,1485105.0,45,7233603.76,1759417.06,1485105.0,72,8.25,63,15,23.81
2025-02-05,CMP01385,987785.1,61,2541200.89,1002706.8,987785.1,87,8.61,275,46,16.73
2025-02-06,CMP01386,1660209.69,45,5505339.1,1908967.2,1660209.69,58,9.1,297,87,29.29
2025-02-07,CMP01387,696310.49,37,2623774.82,819175.25,696310.49,65,9.14,225,51,22.67
2025-02-08,CMP01388,1954731.57,87,5412511.01,2047506.6,1954731.57,70,8.87,117,25,21.37
2025-02-09,CMP01389,1180684.31,67,4486409.47,1320867.87,1180684.31,58,6.85,63,16,25.4
2025-02-10,CMP01390,854075.7,45,2245067.19,865269.18,854075.7,74,8.17,257,47,18.29
2025-02-11,CMP01391,610245.12,79,2585014.29,578307.15,610245.12,98,7.16,192,22,11.46
2025-02-12,CMP01392,754636.86,18,3512723.66,811952.41,754636.86,85,9.1,275,40,14.55
2025-02-13,CMP01393,1279660.92,30,2878900.69,1227119.96,1279660.92,96,8.99,254,66,25.98
2025-02-14,CMP01394,1005504.76,73,5514719.5,1042989.72,1005504.76,92,6.92,194,47,24.23
2025-02-15,CMP01395,1743325.05,85,4777693.07,2025506.26,1743325.05,63,8.57,141,17,12.06
2025-02-16,CMP01396,1146331.29,70,3326022.58,1061279.76,1146331.29,66,6.23,229,26,11.35
2025-02-17,CMP01397,873071.41,49,4055765.37,793734.15,873071.41,77,9.07,187,41,21.93
2025-02-18,CMP01398,1425717.48,65,5524661.28,1542545.55,1425717.48,94,9.12,288,82,28.47
2025-02-19,CMP01399,1560165.83,13,6236891.46,1559102.42,1560165.83,90,7.39,66,8,12.12
2025-02-20,CMP01400,750562.86,40,1885879.21,769613.13,750562.86,97,9.23,185,38,20.54
2025-02-21,CMP01401,751428.82,36,3924670.11,767744.73,751428.82,57,9.43,51,13,25.49
2025-02-22,CMP01402,555007.14,67,2479892.33,513928.88,555007.14,63,6.76,233,47,20.17
2025-02-23,CMP01403,1604603.02,34,4078143.78,1445859.53,1604603.02,64,7.4,299,50,16.72
2025-02-24,CMP01404,1495706.79,78,5228987.15,1749269.43,1495706.79,88,7.04,114,29,25.44
2025-02-25,CMP01405,1211946.31,79,6352585.93,1169939.73,1211946.31,74,7.5,232,58,25.0
2025-02-26,CMP01406,1766255.67,14,7547952.63,1815399.43,1766255.67,60,7.79,168,44,26.19
2025-02-27,CMP01407,1708505.23,17,4159518.49,2035816.8,1708505.23,78,8.04,246,71,28.86
2025-02-28,CMP01408,1378031.55,18,4810857.22,1582019.87,1378031.55,52,6.14,148,19,12.84
2025-03-01,CMP01409,1802406.92,24,5354550.09,1680526.82,1802406.92,88,6.22,263,44,16.73
2025-03-02,CMP01410,808761.82,16,3291549.17,851266.87,808761.82,71,8.62,156,46,29.49
2025-03-03,CMP01411,667879.43,81,3588813.06,747372.92,667879.43,86,7.77,257,56,21.79
2025-03-04,CMP01412,904624.42,24,3387880.46,1003696.93,904624.42,90,6.36,166,38,22.89
2025-03-05,CMP01413,585630.28,46,2186373.42,660738.86,585630.28,69,7.54,250,69,27.6
2025-03-06,CMP01414,1296754.29,92,7289579.25,1345040.75,1296754.29,68,7.9,213,50,23.47
2025-03-07,CMP01415,1904908.54,48,8200139.13,1814952.81,1904908.54,62,8.54,58,13,22.41
2025-03-08,CMP01416,559015.31,15,2384068.56,581075.02,559015.31,76,6.47,191,23,12.04
2025-03-09,CMP01417,683164.87,92,2082040.29,747632.53,683164.87,68,9.98,123,24,19.51
2025-03-10,CMP01418,1178298.54,66,5220912.39,1275599.64,1178298.54,65,7.9,71,16,22.54
2025-03-11,CMP01419,1900812.53,90,8180416.39,1750946.04,1900812.53,51,8.72,65,16,24.62
2025-03-12,CMP01420,974234.16,28,3494973.36,895794.41,974234.16,50,9.63,218,39,17.89
2025-03-13,CMP01421,1260852.21,72,7518187.19,1499881.23,1260852.21,52,6.13,244,30,12.3
2025-03-14,CMP01422,562359.29,40,3108476.89,531734.12,562359.29,73,8.41,205,35,17.07
2025-03-15,CMP01423,722514.8,84,3611378.35,714089.37,722514.8,93,8.16,143,26,18.18
2025-03-16,CMP01424,1979945.18,88,8215549.59,2237912.92,1979945.18,87,6.23,206,51,24.76
2025-03-17,CMP01425,1947678.04,19,7495131.0,1992285.95,1947678.04,51,8.77,242,25,10.33
2025-03-18,CMP01426,507409.97,96,1390095.07,484292.1,507409.97,65,6.88,205,36,17.56
2025-03-19,CMP01427,1927717.68,76,6212937.5,2005153.55,1927717.68,78,8.81,135,25,18.52
2025-03-20,CMP01428,1458679.91,71,7433204.1,1561786.69,1458679.91,86,7.45,81,17,20.99
2025-03-21,CMP01429,1801877.44,12,6874154.89,1866438.68,1801877.44,93,9.08,229,67,29.26
2025-03-22,CMP01430,1182109.78,27,6535977.26,1389787.34,1182109.78,53,9.77,60,14,23.33
2025-03-23,CMP01431,1273394.04,34,3300184.72,1254814.95,1273394.04,63,9.44,203,29,14.29
2025-03-24,CMP01432,1233269.87,29,4974256.37,1354623.19,1233269.87,66,7.93,208,47,22.6
2025-03-25,CMP01433,1500296.39,67,6883153.9,1400809.36,1500296.39,93,6.9,69,11,15.94
2025-03-26,CMP01434,709476.88,95,2885721.88,722024.43,709476.88,94,9.97,133,34,25.56
2025-03-27,CMP01435,544960.38,59,3028294.46,611607.93,544960.38,66,8.64,274,36,13.14
2025-03-28,CMP01436,961894.91,88,5731213.36,930580.5,961894.91,69,7.58,246,31,12.6
2025-03-29,CMP01437,1557021.14,19,3835470.33,1676804.82,1557021.14,96,7.93,218,26,11.93
2025-03-30,CMP01438,802780.18,30,2022861.25,759455.02,802780.18,78,6.51,116,24,20.69
2025-03-31,CMP01439,1510148.65,38,3807532.44,1405662.23,1510148.65,90,8.02,93,11,11.83
2025-01-01,CMP01440,1954868.07,19,9236181.56,2066236.56,1954868.07,75,6.69,291,31,10.65
2025-01-02,CMP01441,640851.07,22,2237021.64,706540.42,640851.07,91,7.46,237,39,16.46
2025-01-03,CMP01442,1508903.18,56,7443809.66,1409330.84,1508903.18,87,7.97,275,71,25.82
2025-01-04,CMP01443,1165625.33,32,4221761.94,1369997.77,1165625.33,66,9.79,144,18,12.5
2025-01-05,CMP01444,1802213.38,59,8128751.68,1744058.98,1802213.38,61,8.5,155,26,16.77
2025-01-06,CMP01445,765724.68,96,3889446.46,716712.63,765724.68,77,7.49,184,34,18.48
2025-01-07,CMP01446,1538938.93,13,6452561.09,1478627.41,1538938.93,58,6.45,143,39,27.27
2025-01-08,CMP01447,1757172.93,76,7306350.28,1670846.08,1757172.93,81,8.99,103,20,19.42
2025-01-09,CMP01448,1916921.33,94,4510395.7,1777374.05,1916921.33,83,7.87,240,48,20.0
2025-01-10,CMP01449,1524872.04,62,5555302.46,1737365.66,1524872.04,65,6.27,131,19,14.5
2025-01-11,CMP01450,1245762.15,11,5211158.38,1306382.6,1245762.15,97,8.63,257,60,23.35
2025-01-12,CMP01451,1426770.86,77,5490104.84,1450392.24,1426770.86,80,7.4,62,6,9.68
2025-01-13,CMP01452,1803357.48,74,10104442.79,2137318.33,1803357.48,76,7.62,82,24,29.27
2025-01-14,CMP01453,1355914.62,88,7628541.79,1371239.87,1355914.62,78,9.36,184,36,19.57
2025-01-15,CMP01454,545580.59,66,2884849.86,518351.65,545580.59,50,6.55,207,23,11.11
2025-01-16,CMP01455,1896423.04,79,6639741.75,1862691.11,1896423.04,76,7.36,60,12,20.0
2025-01-17,CMP01456,1534290.13,16,7470760.29,1490854.32,1534290.13,81,7.45,119,24,20.17
2025-01-18,CMP01457,1514770.08,28,5424624.7,1589936.58,1514770.08,60,6.01,70,10,14.29
2025-01-19,CMP01458,823512.73,53,2413200.62,813178.91,823512.73,84,9.38,81,11,13.58
2025-01-20,CMP01459,1488328.21,72,5018063.13,1569915.91,1488328.21,51,9.34,182,28,15.38
2025-01-21,CMP01460,1090796.61,74,2491225.15,1200735.85,1090796.61,95,8.65,155,19,12.26
2025-01-22,CMP01461,1476849.47,48,4913640.69,1673550.51,1476849.47,50,9.6,142,29,20.42
2025-01-23,CMP01462,659889.55,92,2535935.0,734488.3,659889.55,55,7.09,84,23,27.38
2025-01-24,CMP01463,1486767.96,35,8655849.44,1429790.87,1486767.96,56,6.88,96,27,28.12
2025-01-25,CMP01464,1999120.59,53,6504423.4,1868717.79,1999120.59,51,6.27,61,17,27.87
2025-01-26,CMP01465,572318.06,21,3210597.96,608222.46,572318.06,51,8.37,86,18,20.93
2025-01-27,CMP01466,1965761.28,31,5731045.51,1886489.08,1965761.28,96,7.99,287,64,22.3
2025-01-28,CMP01467,1110361.94,86,3068902.26,1027617.9,1110361.94,54,9.24,93,15,16.13
2025-01-29,CMP01468,1806130.18,23,7361753.79,1911117.46,1806130.18,62,7.93,71,19,26.76
2025-01-30,CMP01469,1673578.23,95,7849158.01,1670295.1,1673578.23,68,6.81,188,37,19.68
2025-01-31,CMP01470,1350524.39,39,2940535.92,1521831.26,1350524.39,68,9.24,136,21,15.44
2025-02-01,CMP01471,1607673.81,53,4636954.83,1598441.73,1607673.81,96,7.82,104,30,28.85
2025-02-02,CMP01472,1817773.34,93,6948865.16,2169721.78,1817773.34,50,9.82,286,68,23.78
2025-02-03,CMP01473,1106210.48,47,3677062.82,1247315.32,1106210.48,84,8.14,59,11,18.64
2025-02-04,CMP01474,990549.74,68,4804645.98,908639.17,990549.74,67,6.47,219,24,10.96
2025-02-05,CMP01475,1501390.08,51,6072585.95,1580456.02,1501390.08,98,9.4,265,33,12.45
2025-02-06,CMP01476,1711768.91,61,4521528.75,1829514.9,1711768.91,81,9.51,166,23,13.86
2025-02-07,CMP01477,1643427.7,72,9166812.12,1821888.85,1643427.7,81,7.78,287,80,27.87
2025-02-08,CMP01478,1696720.47,70,5381357.16,1780435.03,1696720.47,57,6.1,293,86,29.35
2025-02-09,CMP01479,1153374.97,43,5679823.22,1205315.0,1153374.97,60,6.12,129,19,14.73
2025-02-10,CMP01480,1726751.32,48,8840385.04,1744677.73,1726751.32,69,7.4,125,24,19.2
2025-02-11,CMP01481,680313.58,50,3981624.21,667685.88,680313.58,57,8.86,232,59,25.43
2025-02-12,CMP01482,1316733.65,46,5259073.52,1558828.38,1316733.65,77,7.32,227,40,17.62
2025-02-13,CMP01483,508637.99,74,2270225.34,506236.71,508637.99,70,6.03,209,41,19.62
2025-02-14,CMP01484,986878.74,88,3295686.66,906967.61,986878.74,87,9.39,137,38,27.74
2025-02-15,CMP01485,1049692.3,41,4946902.93,997402.32,1049692.3,87,9.87,245,34,13.88
2025-02-16,CMP01486,1094259.04,17,4216764.35,1266257.95,1094259.04,55,7.39,283,84,29.68
2025-02-17,CMP01487,1543200.81,27,5787943.55,1660468.7,1543200.81,51,6.29,146,27,18.49
2025-02-18,CMP01488,1082837.15,54,5871002.38,1227541.19,1082837.15,59,7.17,67,10,14.93
2025-02-19,CMP01489,1173040.43,42,2581481.19,1340356.42,1173040.43,91,9.2,160,44,27.5
2025-02-20,CMP01490,856316.2,14,4733587.26,982169.79,856316.2,58,8.17,258,29,11.24
2025-02-21,CMP01491,1059877.69,91,5732114.63,1128964.88,1059877.69,52,7.54,134,30,22.39
2025-02-22,CMP01492,840904.44,83,3385031.4,801496.44,840904.44,51,7.34,114,12,10.53
2025-02-23,CMP01493,609793.89,45,2415278.6,575931.93,609793.89,85,6.46,172,49,28.49
2025-02-24,CMP01494,1405172.89,32,4843953.4,1506619.81,1405172.89,57,7.36,287,65,22.65
2025-02-25,CMP01495,1502319.2,49,8978903.9,1517273.75,1502319.2,58,7.88,157,28,17.83
2025-02-26,CMP01496,1429235.52,14,3494019.68,1525586.68,1429235.52,75,8.69,202,37,18.32
2025-02-27,CMP01497,1195241.07,43,5212280.1,1254457.32,1195241.07,83,7.05,172,22,12.79
2025-02-28,CMP01498,1069678.67,33,5056078.37,1155958.34,1069678.67,97,9.59,80,13,16.25
2025-03-01,CMP01499,1795000.47,26,10298492.16,1632792.63,1795000.47,79,7.94,284,79,27.82
2025-03-02,CMP01500,1278622.68,80,6547588.9,1163356.13,1278622.68,87,7.62,261,68,26.05
2025-03-03,CMP01501,1218772.82,90,5576359.52,1360733.71,1218772.82,57,8.38,267,62,23.22
2025-03-04,CMP01502,538463.1,31,1328522.69,515814.36,538463.1,52,6.67,196,57,29.08
2025-03-05,CMP01503,1011871.74,24,3536425.02,1108666.92,1011871.74,60,6.43,271,58,21.4
2025-03-06,CMP01504,1070293.43,24,2734992.05,1138763.07,1070293.43,74,7.39,138,18,13.04
2025-03-07,CMP01505,1098234.17,34,6067580.08,1311882.82,1098234.17,54,6.16,277,67,24.19
2025-03-08,CMP01506,1370258.55,62,6849216.29,1576649.31,1370258.55,61,7.51,162,35,21.6
2025-03-09,CMP01507,1300403.82,30,6541222.57,1331535.95,1300403.82,79,8.69,67,12,17.91
2025-03-10,CMP01508,1411857.64,75,6507288.67,1531758.02,1411857.64,76,9.25,245,31,12.65
2025-03-11,CMP01509,1647324.89,41,6635711.53,1540556.55,1647324.89,92,8.32,268,63,23.51
2025-03-12,CMP01510,1719478.61,30,4470445.34,1746845.51,1719478.61,54,8.77,210,39,18.57
2025-03-13,CMP01511,1577184.61,77,5234328.03,1766709.08,1577184.61,69,9.33,119,25,21.01
2025-03-14,CMP01512,1933285.54,53,4925360.37,2101097.58,1933285.54,70,9.09,56,9,16.07
2025-03-15,CMP01513,527348.87,92,2583826.25,551259.6,527348.87,52,7.28,50,6,12.0
2025-03-16,CMP01514,793666.98,75,2096007.12,756331.88,793666.98,90,8.29,151,25,16.56
2025-03-17,CMP01515,511344.31,99,2458775.7,583415.11,511344.31,99,7.06,148,40,27.03
2025-03-18,CMP01516,1471212.07,23,7016242.08,1444656.66,1471212.07,93,8.31,136,17,12.5
2025-03-19,CMP01517,1847045.82,24,7087517.31,2116979.98,1847045.82,53,7.7,129,25,19.38
2025-03-20,CMP01518,865223.44,29,2198458.89,937454.65,865223.44,73,7.49,108,17,15.74
2025-03-21,CMP01519,1890551.82,43,6161692.74,1912897.06,1890551.82,56,6.73,83,24,28.92
2025-03-22,CMP01520,590401.09,45,1936735.46,538552.99,590401.09,73,8.25,275,32,11.64
2025-03-23,CMP01521,1901654.04,92,9130868.95,1844082.71,1901654.04,60,8.92,272,40,14.71
2025-03-24,CMP01522,1027434.03,18,2522321.86,1198729.14,1027434.03,51,8.29,284,53,18.66
2025-03-25,CMP01523,652131.24,80,3466908.74,746946.1,652131.24,93,6.28,272,40,14.71
2025-03-26,CMP01524,1228807.64,39,6198141.57,1317842.12,1228807.64,90,9.7,229,55,24.02
2025-03-27,CMP01525,885164.85,86,2429979.04,920480.04,885164.85,55,6.02,188,32,17.02
2025-03-28,CMP01526,927309.35,72,4522170.12,1014608.85,927309.35,56,9.54,57,14,24.56
2025-03-29,CMP01527,960934.95,44,4491460.62,999251.69,960934.95,87,9.06,292,61,20.89
2025-03-30,CMP01528,1704538.85,22,8509881.57,1863557.75,1704538.85,67,6.39,137,25,18.25
2025-03-31,CMP01529,1308741.92,88,3606518.72,1298561.52,1308741.92,94,6.95,264,45,17.05
2025-01-01,CMP01530,966961.55,55,2543458.23,1113503.77,966961.55,58,7.4,273,39,14.29
2025-01-02,CMP01531,1415500.67,65,4169974.3,1572020.18,1415500.67,77,9.64,102,15,14.71
2025-01-03,CMP01532,1574226.01,18,5452311.03,1572640.27,1574226.01,68,9.92,192,25,13.02
2025-01-04,CMP01533,908936.0,96,4703434.69,1044549.1,908936.0,53,6.35,77,20,25.97
2025-01-05,CMP01534,1120323.65,45,5547501.86,1172085.69,1120323.65,53,7.59,261,54,20.69
2025-01-06,CMP01535,682829.14,12,3893359.54,650320.78,682829.14,62,6.6,191,37,19.37
2025-01-07,CMP01536,771724.02,28,1724431.4,712543.39,771724.02,77,7.11,139,22,15.83
