date,project_id,cloud_cost,orders_processed,dev_cost,budget,it_expense,total_revenue,uptime_minutes,scheduled_minutes,incident_count,downtime_minutes,internal_nps
2025-01-19,PRJ0066,0.056,15,604557.02,583885.72,225375.47,2598659.62,43105.6,43200,2,5.61,57
2025-01-20,PRJ0064,0.0243,4,835106.94,845292.18,172936.02,2014783.47,43106.93,43200,4,55.79,48
2025-01-21,PRJ0160,0.0148,11,1159865.67,1255384.95,120188.78,4507013.09,43196.14,43200,2,37.14,63
2025-01-22,PRJ0167,0.0501,6,1210872.13,1447929.61,192206.67,1734527.34,43087.55,43200,4,10.24,51
2025-01-23,PRJ0073,0.0144,4,1348097.73,1356621.58,284956.85,3060079.5,43039.24,43200,4,34.08,66
2025-01-24,PRJ0042,0.0612,9,1558422.44,1428602.22,216620.05,4183024.07,43136.13,43200,2,7.99,60
2025-01-25,PRJ0043,0.0444,9,570842.96,547135.88,136900.84,4396299.09,43163.14,43200,3,9.59,68
2025-01-26,PRJ0028,0.0781,3,620931.43,726089.61,229804.66,4274821.6,43100.47,43200,3,5.78,58
2025-01-27,PRJ0140,0.0375,5,591288.73,656220.37,193092.45,4586505.34,43138.36,43200,4,52.43,57
2025-01-28,PRJ0011,0.0634,15,1134725.47,1290251.22,286276.02,1569429.51,43102.79,43200,3,33.2,66
2025-01-29,PRJ0094,0.0584,9,562771.92,527458.24,132187.98,4761834.13,43081.47,43200,2,20.35,32
2025-01-30,PRJ0045,0.0104,2,1619121.9,1522777.83,242402.35,1043211.73,43006.86,43200,2,1.04,52
2025-01-31,PRJ0129,0.0165,3,834500.27,779151.04,236320.49,2023616.01,43034.75,43200,2,28.85,54
2025-02-01,PRJ0034,0.0361,12,1908818.74,2208791.04,296708.32,1336154.98,43095.95,43200,1,31.25,51
2025-02-02,PRJ0080,0.0894,16,1229605.63,1184098.27,212982.43,4782132.54,43079.31,43200,1,20.86,66
2025-02-03,PRJ0089,0.0232,5,1169488.63,1278187.36,274314.81,2695742.61,43168.58,43200,2,29.58,66
2025-02-04,PRJ0007,0.074,10,1670808.04,1762451.71,104942.79,2261077.62,43021.69,43200,4,6.94,42
2025-02-05,PRJ0092,0.0976,15,1569730.98,1669121.59,124578.39,1668349.85,43010.03,43200,1,55.4,51
2025-02-06,PRJ0153,0.0812,14,1410963.56,1352592.85,169187.71,1623271.63,43017.43,43200,4,16.24,52
2025-02-07,PRJ0089,0.0319,14,1902720.06,2075056.7,223865.48,3455726.74,43135.62,43200,2,56.96,63
2025-02-08,PRJ0161,0.0918,13,1133388.89,1034704.9,189815.87,1188336.67,43118.89,43200,4,30.08,48
2025-02-09,PRJ0114,0.0184,16,1712797.51,2052002.81,140539.25,3377321.5,43126.44,43200,2,51.55,50
2025-02-10,PRJ0104,0.0521,8,1070139.42,971716.21,217840.75,4098597.49,43031.38,43200,4,35.06,37
2025-02-11,PRJ0134,0.0899,8,1757518.51,1608211.97,213339.81,3404059.47,43103.27,43200,1,50.82,38
2025-02-12,PRJ0195,0.0677,17,889211.94,886894.85,204889.5,4306315.07,43153.53,43200,4,1.6,54
2025-02-13,PRJ0057,0.0472,17,933900.61,1073507.18,118111.22,2061034.82,43136.78,43200,2,12.0,41
2025-02-14,PRJ0113,0.0364,3,1516804.3,1482155.58,285405.1,1308686.07,43087.74,43200,3,21.88,47
2025-02-15,PRJ0074,0.0438,1,819069.94,853127.28,218451.06,3883962.47,43020.7,43200,3,18.47,66
2025-02-16,PRJ0156,0.0558,17,843731.28,763908.56,152798.35,4312521.56,43174.13,43200,1,56.86,56
2025-02-17,PRJ0119,0.0387,16,957893.64,884771.67,237483.64,3006706.15,43105.24,43200,2,24.29,48
2025-02-18,PRJ0163,0.0972,17,1518393.15,1643493.28,163581.6,4282467.76,43177.93,43200,4,58.35,67
2025-02-19,PRJ0020,0.094,2,1834082.14,1757614.75,201171.21,2831676.62,43087.74,43200,2,39.41,34
2025-02-20,PRJ0163,0.0884,14,1511851.48,1675549.27,168226.35,1794110.54,43047.4,43200,2,50.3,60
2025-02-21,PRJ0137,0.048,7,1741721.37,1977929.01,276078.81,2897576.07,43061.48,43200,1,24.24,40
2025-02-22,PRJ0100,0.0722,19,1315340.88,1519350.59,298796.12,1863802.6,43083.63,43200,4,12.21,39
2025-02-23,PRJ0151,0.0913,1,603384.83,567266.09,132236.41,2888126.28,43122.84,43200,2,3.98,41
2025-02-24,PRJ0191,0.0865,17,650699.32,674549.12,104715.79,1590206.24,43153.78,43200,3,39.73,36
2025-02-25,PRJ0176,0.0473,10,1331587.97,1576765.85,143864.5,1742248.29,43048.53,43200,4,58.34,68
2025-02-26,PRJ0098,0.0201,6,991701.45,1122234.22,217990.4,4531651.06,43037.54,43200,3,7.98,63
2025-02-27,PRJ0035,0.0168,7,830852.11,776919.93,134790.23,1463432.72,43040.53,43200,3,46.53,57
2025-02-28,PRJ0095,0.0619,6,1199385.39,1260254.29,262296.88,1897097.12,43186.9,43200,1,22.51,45
2025-03-01,PRJ0151,0.0678,5,1499745.11,1764771.33,181734.12,4982080.2,43032.79,43200,3,59.61,50
2025-03-02,PRJ0150,0.0865,2,1077487.92,1111980.08,222106.55,3304074.06,43069.15,43200,3,52.33,57
2025-03-03,PRJ0189,0.0363,18,1703813.39,1961473.05,191123.57,3343276.87,43097.17,43200,1,14.62,47
2025-03-04,PRJ0036,0.0251,17,1607784.87,1686169.39,280665.58,4379883.51,43111.24,43200,2,46.18,67
2025-03-05,PRJ0011,0.0441,7,1602372.32,1493480.71,107027.07,3097278.55,43171.62,43200,2,44.32,66
2025-03-06,PRJ0112,0.0418,19,1977784.53,1867733.63,245860.38,1887127.81,43022.58,43200,2,46.04,55
2025-03-07,PRJ0182,0.0219,7,942844.97,861762.87,230434.43,2689866.23,43021.6,43200,3,5.89,69
2025-03-08,PRJ0012,0.0705,7,1467088.38,1406342.74,229903.01,4020005.01,43063.28,43200,2,48.76,61
2025-03-09,PRJ0022,0.0558,16,1783217.51,2082948.25,182797.88,4489793.75,43082.64,43200,4,16.42,68
2025-03-10,PRJ0098,0.0749,12,1369286.65,1499450.24,103135.05,2092815.3,43074.76,43200,3,35.83,39
2025-03-11,PRJ0104,0.0417,15,1684253.26,1889154.59,237848.14,2047901.06,43078.38,43200,2,7.81,30
2025-03-12,PRJ0029,0.0393,15,1121678.28,1218701.7,265894.24,2310432.82,43170.29,43200,3,33.93,57
2025-03-13,PRJ0016,0.0525,11,1385737.02,1407855.86,117046.06,3384842.8,43167.33,43200,4,54.48,30
2025-03-14,PRJ0112,0.089,2,583499.59,563111.15,188323.5,2114036.26,43161.1,43200,1,11.45,65
2025-03-15,PRJ0061,0.0136,3,1978651.41,2330226.85,132518.97,4572547.7,43151.06,43200,3,51.45,52
2025-03-16,PRJ0083,0.0824,19,1700027.72,1792592.42,222187.56,4912030.35,43008.08,43200,1,26.69,43
2025-03-17,PRJ0111,0.0432,15,1803213.61,1883150.01,257120.98,3716479.69,43029.88,43200,4,20.02,37
2025-03-18,PRJ0085,0.0869,16,1541441.42,1847928.11,233341.31,4881198.78,43146.44,43200,1,4.37,65
2025-03-19,PRJ0140,0.0822,1,779075.05,790900.63,163612.01,2151401.87,43118.97,43200,4,32.18,36
2025-03-20,PRJ0186,0.0414,15,546542.66,631933.17,127946.54,4260681.41,43134.79,43200,1,12.8,39
2025-03-21,PRJ0018,0.0724,12,1796984.91,2082172.2,258853.63,3713778.56,43143.39,43200,4,56.47,58
2025-03-22,PRJ0176,0.0244,7,1094495.98,1061443.36,164783.37,2052767.32,43182.27,43200,2,15.05,46
2025-03-23,PRJ0099,0.0907,7,895797.31,831704.72,104427.97,2273629.12,43127.03,43200,2,35.62,50
2025-03-24,PRJ0139,0.0464,11,1342509.44,1601192.26,214284.24,2954502.67,43055.11,43200,2,33.95,41
2025-03-25,PRJ0188,0.051,11,1131347.78,1162764.24,149335.46,4166573.35,43016.6,43200,1,20.87,56
2025-03-26,PRJ0146,0.0735,17,1477498.99,1330733.25,268241.2,4488889.08,43086.42,43200,1,51.27,30
2025-03-27,PRJ0075,0.0839,3,1225689.85,1286613.19,128651.04,3535788.18,43141.97,43200,4,11.81,42
2025-03-28,PRJ0008,0.0313,16,1545849.71,1678468.33,186960.17,3886305.49,43056.38,43200,4,49.21,58
2025-03-29,PRJ0198,0.0695,5,1780134.9,2016583.94,150626.04,2055398.15,43024.02,43200,3,13.24,69
2025-03-30,PRJ0027,0.0453,2,793335.52,938422.81,237920.32,3964286.2,43199.75,43200,3,3.31,38
2025-03-31,PRJ0127,0.0432,7,994149.32,1167679.27,209706.18,3419919.25,43083.77,43200,1,56.69,34
2025-01-01,PRJ0051,0.0721,10,1155223.38,1365521.11,258197.54,1891683.62,43043.26,43200,1,38.6,65
2025-01-02,PRJ0082,0.0448,5,1943087.67,1767505.5,191722.52,4800747.89,43032.91,43200,2,38.2,65
2025-01-03,PRJ0110,0.0411,15,1048000.42,1166982.26,100961.69,3051438.44,43172.56,43200,2,16.64,66
2025-01-04,PRJ0143,0.0852,12,1071649.77,1037096.98,143039.3,4177848.08,43163.92,43200,3,9.21,43
2025-01-05,PRJ0116,0.0191,10,1480208.78,1415473.04,299831.42,3102451.07,43122.66,43200,4,42.66,53
2025-01-06,PRJ0068,0.0708,17,1128799.56,1286939.38,181069.0,4731746.87,43109.44,43200,4,31.61,47
2025-01-07,PRJ0098,0.0324,11,1926835.62,1975274.16,224047.02,1565117.54,43190.29,43200,4,19.76,42
2025-01-08,PRJ0139,0.0114,8,1841703.14,2163964.4,280986.32,3184618.5,43045.65,43200,1,19.69,62
2025-01-09,PRJ0024,0.025,15,1270113.17,1159271.06,104104.84,1100620.01,43083.08,43200,2,53.47,41
2025-01-10,PRJ0179,0.0646,2,1467162.85,1673525.54,231921.48,1789574.37,43004.93,43200,4,53.49,50
2025-01-11,PRJ0122,0.0738,17,587045.84,552439.68,157675.39,2124106.02,43083.72,43200,2,17.2,69
2025-01-12,PRJ0052,0.0119,6,1543595.79,1471005.36,155849.65,2890440.28,43076.84,43200,4,47.85,60
2025-01-13,PRJ0150,0.0133,13,1560801.31,1628236.53,144970.28,4280690.63,43189.9,43200,3,14.37,61
2025-01-14,PRJ0143,0.0912,8,1038798.94,1058200.57,264545.84,2866618.0,43071.65,43200,2,48.67,63
2025-01-15,PRJ0056,0.0166,11,829524.33,867559.42,174589.55,3244748.8,43166.96,43200,3,8.45,42
2025-01-16,PRJ0038,0.0905,15,1872617.6,2213448.9,113423.31,4696217.44,43153.32,43200,2,45.73,58
2025-01-17,PRJ0108,0.0305,13,1140057.35,1250889.94,119370.23,4026129.86,43029.45,43200,4,33.79,59
2025-01-18,PRJ0180,0.0766,18,1480559.16,1461449.31,129722.87,1200813.55,43192.54,43200,4,7.94,59
2025-01-19,PRJ0041,0.0379,18,549993.19,523523.46,279785.52,1705850.36,43126.19,43200,4,37.33,38
2025-01-20,PRJ0185,0.0873,17,1121100.75,1150264.93,185488.69,1152870.05,43119.31,43200,4,12.35,35
2025-01-21,PRJ0166,0.073,13,1725888.22,1787143.98,283209.87,1276225.04,43002.34,43200,4,12.45,33
2025-01-22,PRJ0141,0.0462,3,1081364.0,1168293.04,263495.89,2355419.21,43139.84,43200,4,27.39,44
2025-01-23,PRJ0121,0.0169,7,1404741.74,1376367.1,267576.52,3911434.02,43011.13,43200,4,57.89,40
2025-01-24,PRJ0132,0.0759,12,814783.7,920911.54,157366.36,1977411.57,43037.08,43200,1,53.64,60
2025-01-25,PRJ0162,0.0655,4,1124788.47,1045533.71,154262.88,2569145.05,43019.72,43200,2,49.76,57
2025-01-26,PRJ0074,0.0103,11,1891456.58,2020332.88,212013.68,2575498.65,43075.64,43200,3,51.22,67
2025-01-27,PRJ0145,0.0108,14,1349677.62,1467179.87,183584.99,3361226.2,43159.14,43200,1,30.34,65
2025-01-28,PRJ0075,0.0828,18,1852897.19,1782578.77,201812.14,4571676.03,43141.48,43200,2,23.11,39
2025-01-29,PRJ0008,0.0333,7,1853028.95,2126912.94,110640.84,4932909.13,43021.34,43200,3,53.16,59
2025-01-30,PRJ0073,0.0673,5,1916221.7,2078390.85,294318.04,3418443.86,43159.69,43200,2,5.77,44
2025-01-31,PRJ0185,0.0509,16,1843087.49,2015815.5,111633.76,3020281.92,43092.17,43200,3,59.77,30
2025-02-01,PRJ0144,0.0877,11,504921.69,529825.97,135766.26,3727502.74,43006.53,43200,3,33.63,41
2025-02-02,PRJ0006,0.0925,3,1901022.34,2229667.78,235640.1,3672124.99,43044.77,43200,3,32.89,59
2025-02-03,PRJ0173,0.0997,16,706189.16,782583.48,131100.31,3095783.45,43157.04,43200,2,18.22,34
2025-02-04,PRJ0140,0.0238,11,559889.38,568036.15,121373.99,3947825.2,43146.66,43200,2,11.05,54
2025-02-05,PRJ0167,0.0877,10,583082.8,566512.62,130724.08,2965085.61,43037.67,43200,3,41.14,53
2025-02-06,PRJ0169,0.0339,2,1023374.29,942853.67,112384.05,4985833.71,43007.6,43200,3,22.34,52
2025-02-07,PRJ0136,0.0632,16,1431206.13,1359085.15,150263.75,1195989.21,43059.04,43200,4,18.84,60
2025-02-08,PRJ0177,0.0555,17,1103466.79,1321737.91,154223.85,2772862.49,43158.99,43200,3,10.58,56
2025-02-09,PRJ0026,0.0116,10,538331.43,550190.91,199724.42,2588097.38,43187.68,43200,4,32.57,48
2025-02-10,PRJ0121,0.0939,18,1214723.95,1420748.62,187744.5,4081215.83,43114.58,43200,4,35.71,66
2025-02-11,PRJ0193,0.017,12,1163196.11,1106398.18,194742.68,1763301.43,43018.22,43200,4,27.14,41
2025-02-12,PRJ0004,0.0719,8,1635273.9,1680420.97,223207.9,2736301.99,43100.42,43200,3,1.71,52
2025-02-13,PRJ0028,0.0807,3,919419.35,1092413.19,146192.29,3791778.15,43199.76,43200,3,30.01,47
2025-02-14,PRJ0164,0.0816,3,826296.76,766257.77,126940.83,3412767.47,43187.73,43200,3,17.05,41
2025-02-15,PRJ0165,0.0222,6,883908.44,953025.91,275775.66,3180487.33,43198.64,43200,3,9.18,50
2025-02-16,PRJ0082,0.0503,2,955609.73,1123559.64,226788.27,2739820.53,43139.88,43200,4,35.08,48
2025-02-17,PRJ0135,0.0846,3,1398747.31,1657382.7,112132.66,4008035.2,43085.22,43200,3,40.6,46
2025-02-18,PRJ0108,0.0372,17,1207288.23,1392971.87,292210.33,3585700.51,43178.63,43200,4,31.61,68
2025-02-19,PRJ0064,0.0521,9,1005341.85,1162959.68,238613.7,4498844.1,43179.04,43200,4,37.24,38
2025-02-20,PRJ0085,0.0346,4,1061471.24,1163006.15,130340.93,3931995.55,43028.87,43200,4,36.79,35
2025-02-21,PRJ0144,0.0517,2,1056385.49,1020602.47,293826.89,1561630.26,43155.08,43200,2,8.33,49
2025-02-22,PRJ0070,0.0899,9,1958610.04,2192083.34,173081.47,3478152.17,43183.86,43200,1,13.73,37
2025-02-23,PRJ0044,0.051,14,849495.48,1013885.89,296902.02,1178153.73,43179.7,43200,4,1.56,47
2025-02-24,PRJ0131,0.06,11,1727092.34,1826883.83,120655.13,2549483.45,43141.37,43200,4,58.93,51
2025-02-25,PRJ0035,0.0464,2,1562316.26,1528272.15,131993.84,2647750.83,43107.47,43200,1,13.46,47
2025-02-26,PRJ0069,0.0514,2,508355.01,544977.58,231483.91,4419531.61,43155.35,43200,2,49.07,50
2025-02-27,PRJ0158,0.0114,5,1989764.33,2203033.45,104428.69,1721486.83,43103.23,43200,3,47.09,49
2025-02-28,PRJ0018,0.0355,7,1634659.06,1573333.34,103737.93,3574166.02,43064.25,43200,2,42.6,30
2025-03-01,PRJ0188,0.0493,4,1523674.38,1700050.06,258396.57,1769548.09,43051.79,43200,3,27.54,59
2025-03-02,PRJ0107,0.067,14,1107987.06,1192448.76,133556.07,4794680.6,43108.13,43200,1,35.45,51
2025-03-03,PRJ0181,0.0505,2,1332804.63,1444367.01,283758.0,3117987.73,43091.19,43200,2,11.99,38
2025-03-04,PRJ0166,0.0404,12,879906.34,872687.92,185179.23,3832855.06,43104.9,43200,1,7.26,58
2025-03-05,PRJ0090,0.0449,10,553225.11,523671.85,274730.47,3586181.56,43052.14,43200,2,21.75,47
2025-03-06,PRJ0089,0.0318,1,1754032.49,1906694.65,183552.72,2214554.1,43118.12,43200,2,49.71,69
2025-03-07,PRJ0018,0.0932,19,1844726.74,1984685.97,206046.0,4604791.04,43132.41,43200,1,34.28,57
2025-03-08,PRJ0038,0.057,16,743705.95,744749.86,163302.83,3508994.67,43161.37,43200,1,46.07,38
2025-03-09,PRJ0125,0.0112,15,1680584.14,1661707.99,231615.28,3041272.08,43118.0,43200,1,53.53,35
2025-03-10,PRJ0194,0.0118,14,1611729.01,1618455.3,163640.23,3113442.77,43151.21,43200,3,34.07,51
2025-03-11,PRJ0172,0.0976,9,767562.5,803611.07,144634.02,4562762.1,43033.88,43200,1,22.67,67
2025-03-12,PRJ0140,0.0299,15,1132743.2,1350735.01,116209.46,1236477.89,43024.21,43200,4,51.49,31
2025-03-13,PRJ0125,0.0825,7,1134136.88,1280519.23,111533.87,2556248.37,43035.93,43200,4,14.55,66
2025-03-14,PRJ0057,0.0152,4,1639946.39,1894994.0,161194.87,4366510.11,43169.25,43200,1,2.46,36
2025-03-15,PRJ0147,0.0929,18,1756491.36,1847292.95,247294.67,1150060.99,43111.23,43200,1,3.99,61
2025-03-16,PRJ0199,0.0887,8,642162.68,679303.5,141124.01,3556724.88,43091.06,43200,2,35.35,61
2025-03-17,PRJ0060,0.0614,12,1344453.85,1292419.99,159845.49,2613056.73,43152.43,43200,4,53.65,53
2025-03-18,PRJ0126,0.0108,15,1642622.75,1833682.36,281034.28,1818333.88,43024.82,43200,3,34.29,37
2025-03-19,PRJ0104,0.0332,15,1679285.89,1723745.32,227831.5,3445619.47,43001.24,43200,2,25.14,60
2025-03-20,PRJ0166,0.0466,17,721990.29,810603.09,283944.48,4324244.01,43062.19,43200,3,35.05,66
2025-03-21,PRJ0000,0.0514,2,1288257.71,1317522.56,282245.21,2869358.22,43049.78,43200,1,40.6,49
2025-03-22,PRJ0130,0.0368,12,1786338.06,1665858.77,112682.14,1586949.56,43061.47,43200,2,45.75,37
2025-03-23,PRJ0091,0.013,3,977777.86,930762.49,291001.86,2224604.88,43194.71,43200,4,21.49,36
2025-03-24,PRJ0189,0.0631,7,1137675.35,1300898.8,110235.59,4925413.0,43113.55,43200,2,23.83,58
2025-03-25,PRJ0190,0.0572,6,1706537.77,1668285.64,285123.78,1444367.55,43117.82,43200,3,2.39,63
2025-03-26,PRJ0112,0.0355,14,633979.28,620859.92,209346.69,1642860.08,43131.13,43200,4,39.33,51
2025-03-27,PRJ0152,0.0134,5,1789239.93,2109174.69,206637.92,4960711.39,43079.55,43200,3,46.83,35
2025-03-28,PRJ0055,0.0995,4,966735.08,1060789.4,242652.81,4528405.69,43195.8,43200,4,31.14,41
2025-03-29,PRJ0160,0.0534,15,502175.47,469178.66,275842.25,3828514.98,43194.65,43200,1,23.22,57
2025-03-30,PRJ0165,0.078,7,851238.72,802782.45,223400.91,1603933.01,43153.85,43200,1,20.66,55
2025-03-31,PRJ0116,0.0507,3,634250.96,622650.66,185079.97,1962196.6,43042.34,43200,1,39.06,38
2025-01-01,PRJ0133,0.0139,13,638577.36,688513.28,122377.87,1720728.82,43176.04,43200,4,20.51,56
2025-01-02,PRJ0057,0.0379,10,1539253.6,1732965.03,257841.86,3523819.42,43020.18,43200,2,36.35,68
2025-01-03,PRJ0043,0.0388,2,820964.5,806473.6,125658.7,2595475.55,43125.98,43200,1,55.69,57
2025-01-04,PRJ0172,0.0855,12,1902113.54,2208720.19,245273.17,1191116.54,43091.44,43200,4,20.51,61
2025-01-05,PRJ0159,0.0689,12,1274666.82,1188950.64,205584.99,2165169.21,43007.84,43200,4,5.03,63
2025-01-06,PRJ0172,0.0348,19,1190147.39,1145254.73,177167.18,4442612.9,43180.78,43200,1,52.57,61
2025-01-07,PRJ0060,0.0971,19,1151425.28,1371508.11,222597.28,4184169.33,43192.22,43200,4,17.14,39
2025-01-08,PRJ0046,0.0389,3,1538881.46,1447200.23,254471.22,3572047.22,43181.48,43200,4,59.33,64
2025-01-09,PRJ0148,0.0998,6,1178394.14,1374518.27,288227.92,1342174.06,43038.49,43200,1,50.57,47
2025-01-10,PRJ0079,0.0997,2,692900.53,769937.57,152939.38,4531163.28,43066.6,43200,2,26.19,66
2025-01-11,PRJ0117,0.0272,13,1820258.27,1678143.66,289426.03,3138071.23,43191.15,43200,3,38.06,53
2025-01-12,PRJ0163,0.0381,9,1142593.02,1194137.73,292189.61,2978304.04,43021.28,43200,2,17.37,53
2025-01-13,PRJ0146,0.0537,13,611006.86,645036.16,262726.1,4736254.31,43116.66,43200,4,5.97,59
2025-01-14,PRJ0019,0.0698,14,1294048.98,1526514.38,276287.43,1035376.11,43097.1,43200,4,32.02,56
2025-01-15,PRJ0184,0.0575,19,1471020.29,1509754.28,238485.5,3223588.83,43030.38,43200,4,26.06,59
2025-01-16,PRJ0145,0.0972,11,913373.7,944454.97,107819.44,4164977.56,43177.32,43200,1,58.23,33
2025-01-17,PRJ0046,0.0752,14,1700510.61,1587843.49,215015.71,1254761.9,43026.83,43200,3,36.25,56
2025-01-18,PRJ0048,0.0291,16,1504663.77,1642719.33,249440.91,2428688.27,43118.54,43200,4,45.08,32
2025-01-19,PRJ0013,0.0195,10,1475511.75,1421314.86,288340.63,4909940.74,43063.64,43200,4,8.98,35
2025-01-20,PRJ0142,0.072,16,1131237.43,1044426.24,214090.37,1847144.21,43083.6,43200,2,43.7,36
2025-01-21,PRJ0158,0.0243,2,1942872.95,2329651.74,258840.14,3124717.73,43042.27,43200,4,4.32,50
2025-01-22,PRJ0000,0.0809,16,911283.75,893868.1,241007.74,3984276.1,43124.93,43200,4,37.17,36
2025-01-23,PRJ0116,0.038,14,1366558.25,1287729.63,156160.58,2561495.41,43197.74,43200,1,50.47,31
2025-01-24,PRJ0053,0.0394,18,963582.74,1069429.52,130945.62,2631492.99,43166.71,43200,2,29.5,38
2025-01-25,PRJ0117,0.011,6,1617207.13,1854135.49,250181.07,1253073.41,43136.64,43200,2,13.69,32
2025-01-26,PRJ0002,0.0731,7,571687.23,525508.19,146753.67,1760373.39,43151.28,43200,4,27.18,44
2025-01-27,PRJ0143,0.0202,13,568840.8,529942.32,148938.31,4522436.9,43167.86,43200,1,50.63,64
2025-01-28,PRJ0184,0.0796,2,1716291.45,1591091.67,228789.25,4273270.56,43094.51,43200,1,43.15,50
2025-01-29,PRJ0011,0.0543,15,1151402.24,1052482.73,257813.69,2218554.09,43113.41,43200,3,36.72,46
2025-01-30,PRJ0073,0.0806,17,1011770.08,1110758.57,216466.42,2526845.2,43179.1,43200,3,41.94,35
2025-01-31,PRJ0015,0.0626,13,1411290.29,1519245.47,276996.63,2761641.69,43139.19,43200,4,50.22,44
2025-02-01,PRJ0199,0.0174,7,1552849.02,1706335.72,142288.65,2383774.51,43027.2,43200,3,9.96,41
2025-02-02,PRJ0101,0.0789,1,801802.02,843255.3,150482.89,3615646.82,43155.91,43200,1,50.67,62
2025-02-03,PRJ0151,0.0163,3,778146.86,891174.49,227391.1,1051313.72,43004.54,43200,2,48.59,39
2025-02-04,PRJ0155,0.0531,18,1937226.12,2061209.54,265873.64,4520672.22,43169.51,43200,3,29.17,35
2025-02-05,PRJ0116,0.0255,7,1384496.46,1627647.38,207870.36,2202596.37,43157.66,43200,4,24.77,62
2025-02-06,PRJ0007,0.0777,17,1085174.72,1134761.3,102076.31,4489493.85,43166.15,43200,1,56.02,42
2025-02-07,PRJ0121,0.092,12,1702162.54,1935695.15,235388.63,2817543.27,43004.72,43200,3,49.35,31
2025-02-08,PRJ0091,0.0599,16,1287738.44,1316336.67,262716.49,4105323.97,43194.49,43200,1,59.33,47
2025-02-09,PRJ0163,0.0574,10,862494.22,888858.23,155308.73,4303119.36,43122.83,43200,2,38.86,46
2025-02-10,PRJ0089,0.0788,16,810102.96,935423.95,110839.65,2205155.29,43160.01,43200,1,2.86,63
2025-02-11,PRJ0135,0.0105,18,1095288.9,1021135.6,203590.4,3561299.24,43113.31,43200,4,10.08,37
2025-02-12,PRJ0185,0.0926,15,1789843.79,1914193.77,108431.04,3429655.9,43067.95,43200,3,49.4,58
2025-02-13,PRJ0059,0.0278,11,592171.87,661989.49,183203.35,2904056.41,43059.23,43200,1,38.7,35
2025-02-14,PRJ0177,0.0986,18,827789.0,931367.08,103563.57,2878274.71,43013.99,43200,2,12.68,44
2025-02-15,PRJ0027,0.0763,6,1839727.73,1982211.07,144993.34,2220813.08,43108.5,43200,3,1.7,60
2025-02-16,PRJ0100,0.0797,1,682601.85,706096.56,177764.49,2240762.05,43028.72,43200,3,16.51,59
2025-02-17,PRJ0040,0.0691,7,1444438.58,1412999.99,122341.18,3192606.43,43113.5,43200,4,9.12,49
2025-02-18,PRJ0191,0.0524,12,820267.05,962032.06,122831.18,1129082.47,43124.98,43200,2,52.7,55
2025-02-19,PRJ0154,0.0614,4,1408800.27,1424207.45,265412.35,4734657.53,43088.42,43200,1,53.08,49
2025-02-20,PRJ0190,0.0142,10,1074656.25,1224783.18,108284.77,3599917.29,43031.26,43200,2,50.7,53
2025-02-21,PRJ0144,0.0662,2,652515.34,593462.5,237793.25,2773774.16,43086.54,43200,2,6.58,69
2025-02-22,PRJ0160,0.0663,9,1373712.6,1332021.47,262896.41,1247224.01,43175.73,43200,2,8.97,45
2025-02-23,PRJ0156,0.0902,10,1524564.12,1530167.56,126144.47,3520050.04,43091.61,43200,1,9.0,33
2025-02-24,PRJ0140,0.0555,11,1520408.93,1674688.2,139074.15,1070970.65,43068.55,43200,3,16.25,63
2025-02-25,PRJ0045,0.0169,14,1455551.61,1449437.19,228298.66,3719468.78,43125.95,43200,2,5.3,32
2025-02-26,PRJ0034,0.0376,3,1250337.17,1140819.06,163129.32,1290097.79,43123.77,43200,1,58.91,32
2025-02-27,PRJ0133,0.069,1,1279208.93,1218011.9,195284.61,3624408.76,43018.12,43200,3,51.45,67
2025-02-28,PRJ0081,0.0315,7,1453460.16,1421120.1,267200.54,2623551.07,43047.3,43200,4,5.08,30
2025-03-01,PRJ0114,0.0352,4,1535389.04,1462940.55,127596.63,3650513.98,43098.88,43200,1,9.48,41
2025-03-02,PRJ0196,0.0838,7,1482315.11,1424678.8,223930.5,1553989.3,43073.27,43200,2,16.48,48
2025-03-03,PRJ0046,0.0626,16,1380418.35,1560821.2,288479.54,1469531.64,43063.99,43200,2,46.73,64
2025-03-04,PRJ0152,0.0558,10,733758.48,751082.59,111493.33,1989696.16,43089.14,43200,1,43.13,34
2025-03-05,PRJ0193,0.0387,15,815924.81,833511.07,112001.35,2646045.27,43058.06,43200,1,38.2,68
2025-03-06,PRJ0009,0.0758,16,890336.03,1059483.76,210948.47,2012123.81,43069.49,43200,2,54.82,39
2025-03-07,PRJ0055,0.0359,6,1879492.49,1943415.07,292015.16,1328061.54,43154.73,43200,1,3.14,39
2025-03-08,PRJ0029,0.0763,4,1639092.64,1931338.66,144094.73,2300112.39,43102.05,43200,2,10.52,66
2025-03-09,PRJ0108,0.0163,4,1329300.23,1315633.6,166158.39,3823043.6,43174.57,43200,1,12.2,65
2025-03-10,PRJ0004,0.0878,4,878085.39,895812.07,119729.59,3332344.42,43189.71,43200,4,4.52,64
2025-03-11,PRJ0118,0.055,17,666337.28,678921.06,172449.45,4853298.22,43184.42,43200,3,37.48,54
2025-03-12,PRJ0032,0.0495,13,1848138.84,1966093.81,108866.5,2743686.64,43050.74,43200,4,13.37,60
2025-03-13,PRJ0117,0.065,2,1838999.02,1977428.18,177818.8,2331209.42,43094.58,43200,1,29.48,65
